epoch,lr-Adam/pg1,lr-Adam/pg2,step,train/batch_size,train/cls_acc,train/cls_f1,train/cls_loss,train/cls_precision,train/cls_recall,train/loss,train/mat_f1,train/mat_loss,train/mat_precision,train/mat_recall,train/n_critical_max,val/cls_acc,val/cls_f1,val/cls_loss,val/cls_precision,val/cls_recall,val/loss,val/mat_f1,val/mat_loss,val/mat_precision,val/mat_recall,val/n_critical_max
,1e-05,1e-05,0,,,,,,,,,,,,,,,,,,,,,,,
0,,,9,4.0,0.6045500040054321,0.3899005949497223,0.6506065726280212,0.5009360313415527,0.516959547996521,0.6506065726280212,0.0,0.0,0.0,0.0,,,,,,,,,,,,
0,,,19,4.0,0.6249499917030334,0.4145877957344055,0.6416465044021606,0.5045209527015686,0.53801429271698,0.6416465044021606,0.0,0.0,0.0,0.0,,,,,,,,,,,,
0,,,29,4.0,0.6704999804496765,0.42092177271842957,0.6291242837905884,0.4983955919742584,0.485170841217041,0.6291242837905884,0.0,0.0,0.0,0.0,,,,,,,,,,,,
0,,,39,4.0,0.7031000256538391,0.4391806721687317,0.6182649731636047,0.5046604871749878,0.543271541595459,0.6182649731636047,0.0,0.0,0.0,0.0,,,,,,,,,,,,
0,,,49,4.0,0.7253000140190125,0.4366634786128998,0.6094491481781006,0.49992531538009644,0.4991721510887146,0.6094491481781006,0.0,0.0,0.0,0.0,,,,,,,,,,,,
0,,,59,4.0,0.7315999865531921,0.4570503234863281,0.6039336323738098,0.5056604743003845,0.5355838537216187,0.6039336323738098,0.0,0.0,0.0,0.0,,,,,,,,,,,,
0,,,69,4.0,0.7868499755859375,0.4613710641860962,0.5872842073440552,0.5052820444107056,0.5611433982849121,0.5872842073440552,0.0,0.0,0.0,0.0,,,,,,,,,,,,
0,,,79,4.0,0.7832499742507935,0.47383251786231995,0.5830363631248474,0.5113092660903931,0.592872142791748,0.5830363631248474,0.0,0.0,0.0,0.0,,,,,,,,,,,,
0,,,89,4.0,0.8226000070571899,0.500550389289856,0.5754181146621704,0.515545666217804,0.5642539262771606,0.5754181146621704,0.0,0.0,0.0,0.0,,,,,,,,,,,,
0,,,99,4.0,0.8481000065803528,0.4647192358970642,0.5663807988166809,0.502147376537323,0.6202287077903748,0.5663807988166809,0.0,0.0,0.0,0.0,,,,,,,,,,,,
0,,,109,4.0,0.8497499823570251,0.5098317861557007,0.5584936738014221,0.5223882794380188,0.6491100788116455,0.5584936738014221,0.0,0.0,0.0,0.0,,,,,,,,,,,,
0,,,119,4.0,0.8757500052452087,0.495565801858902,0.5503867864608765,0.5042486190795898,0.5136339664459229,0.5503867864608765,0.0,0.0,0.0,0.0,,,,,,,,,,,,
0,,,129,4.0,0.8970999717712402,0.4915314316749573,0.5396016836166382,0.5056700706481934,0.5475372672080994,0.5396016836166382,0.0,0.0,0.0,0.0,,,,,,,,,,,,
0,,,139,4.0,0.886900007724762,0.4951235353946686,0.5358130931854248,0.5075064301490784,0.5456822514533997,0.5358130931854248,0.0,0.0,0.0,0.0,,,,,,,,,,,,
0,,,149,4.0,0.9196500182151794,0.4947154223918915,0.5281106233596802,0.5049879550933838,0.5427026152610779,0.5281106233596802,0.0,0.0,0.0,0.0,,,,,,,,,,,,
0,,,159,4.0,0.9093000292778015,0.4922189712524414,0.5239337086677551,0.5000733733177185,0.5002508759498596,0.5239337086677551,0.0,0.0,0.0,0.0,,,,,,,,,,,,
0,,,169,4.0,0.9128000140190125,0.5108206868171692,0.5244167447090149,0.5122641324996948,0.5418354272842407,0.5244167447090149,0.0,0.0,0.0,0.0,,,,,,,,,,,,
0,,,179,4.0,0.924049973487854,0.5162438154220581,0.5137195587158203,0.5145770311355591,0.5198352336883545,0.5137195587158203,0.0,0.0,0.0,0.0,,,,,,,,,,,,
0,,,189,4.0,0.9441499710083008,0.507858395576477,0.5034523010253906,0.5075011253356934,0.5083563923835754,0.5034523010253906,0.0,0.0,0.0,0.0,,,,,,,,,,,,
0,,,199,4.0,0.9502000212669373,0.5018421411514282,0.4984807074069977,0.5023910403251648,0.5044654607772827,0.4984807074069977,0.0,0.0,0.0,0.0,,,,,,,,,,,,
0,,,209,4.0,0.9607999920845032,0.5648061037063599,0.4811653196811676,0.5530828237533569,0.5857724547386169,0.4811653196811676,0.0,0.0,0.0,0.0,,,,,,,,,,,,
0,,,219,4.0,0.9552500247955322,0.5089097619056702,0.4839259684085846,0.5103708505630493,0.5081080794334412,0.4839259684085846,0.0,0.0,0.0,0.0,,,,,,,,,,,,
0,,,229,4.0,0.9732499718666077,0.5247392654418945,0.47166186571121216,0.5182733535766602,0.5463457703590393,0.47166186571121216,0.0,0.0,0.0,0.0,,,,,,,,,,,,
0,,,239,4.0,0.9538999795913696,0.506981372833252,0.47004151344299316,0.5068989992141724,0.5070697069168091,0.47004151344299316,0.0,0.0,0.0,0.0,,,,,,,,,,,,
0,,,249,4.0,0.9576500058174133,0.506278932094574,0.46719980239868164,0.5078919529914856,0.5056685209274292,0.46719980239868164,0.0,0.0,0.0,0.0,,,,,,,,,,,,
0,,,259,4.0,0.9520000219345093,0.49790269136428833,0.4637402296066284,0.49789249897003174,0.4984590709209442,0.4637402296066284,0.0,0.0,0.0,0.0,,,,,,,,,,,,
0,,,269,4.0,0.95455002784729,0.5022692680358887,0.45991426706314087,0.5078827738761902,0.503183126449585,0.45991426706314087,0.0,0.0,0.0,0.0,,,,,,,,,,,,
0,,,279,4.0,0.9717000126838684,0.5032019019126892,0.4455719292163849,0.5045943260192871,0.5029263496398926,0.4455719292163849,0.0,0.0,0.0,0.0,,,,,,,,,,,,
0,,,289,4.0,0.9768999814987183,0.537629246711731,0.44234150648117065,0.5367722511291504,0.5385352969169617,0.44234150648117065,0.0,0.0,0.0,0.0,,,,,,,,,,,,
0,,,299,4.0,0.9742000102996826,0.5376270413398743,0.4296545386314392,0.5487039089202881,0.5311663150787354,0.4296545386314392,0.0,0.0,0.0,0.0,,,,,,,,,,,,
0,,,309,4.0,0.9675499796867371,0.5037804245948792,0.43278902769088745,0.5090123414993286,0.5037378072738647,0.43278902769088745,0.0,0.0,0.0,0.0,,,,,,,,,,,,
0,,,319,4.0,0.9733499884605408,0.5095783472061157,0.4285705089569092,0.5235411524772644,0.5075993537902832,0.4285705089569092,0.0,0.0,0.0,0.0,,,,,,,,,,,,
0,,,329,4.0,0.9691500067710876,0.5048016905784607,0.4264131486415863,0.5448510050773621,0.5055360198020935,0.4264131486415863,0.0,0.0,0.0,0.0,,,,,,,,,,,,
0,,,339,4.0,0.961899995803833,0.49289998412132263,0.42205092310905457,0.4928324520587921,0.4988029897212982,0.42205092310905457,0.0,0.0,0.0,0.0,,,,,,,,,,,,
0,,,349,4.0,0.9778500199317932,0.5487188100814819,0.40346530079841614,0.5454181432723999,0.552625834941864,0.40346530079841614,0.0,0.0,0.0,0.0,,,,,,,,,,,,
0,,,359,4.0,0.9670500159263611,0.4976198077201843,0.4138277471065521,0.5640300512313843,0.5025728344917297,0.4138277471065521,0.0,0.0,0.0,0.0,,,,,,,,,,,,
0,,,369,4.0,0.9673500061035156,0.49775180220603943,0.4063088595867157,0.5322117209434509,0.5022506713867188,0.4063088595867157,0.0,0.0,0.0,0.0,,,,,,,,,,,,
0,,,379,4.0,0.9519500136375427,0.5018386840820312,0.4107925295829773,0.5523390769958496,0.5057275295257568,0.4107925295829773,0.0,0.0,0.0,0.0,,,,,,,,,,,,
0,,,389,4.0,0.9912499785423279,0.503452479839325,0.37838903069496155,0.5162202715873718,0.5026848912239075,0.37838903069496155,0.0,0.0,0.0,0.0,,,,,,,,,,,,
0,,,399,4.0,0.9775500297546387,0.4943237900733948,0.3745537996292114,0.48926424980163574,0.49948903918266296,0.3745537996292114,0.0,0.0,0.0,0.0,,,,,,,,,,,,
0,,,409,4.0,0.9882000088691711,0.513425350189209,0.37364715337753296,0.520700216293335,0.5103291273117065,0.37364715337753296,0.0,0.0,0.0,0.0,,,,,,,,,,,,
0,,,419,4.0,0.9816499948501587,0.5212074518203735,0.36905020475387573,0.5471898913383484,0.5148684978485107,0.36905020475387573,0.0,0.0,0.0,0.0,,,,,,,,,,,,
0,,,429,4.0,0.9681500196456909,0.4965730607509613,0.3786493241786957,0.5184248089790344,0.5014259815216064,0.3786493241786957,0.0,0.0,0.0,0.0,,,,,,,,,,,,
0,,,439,4.0,0.9801999926567078,0.4950005114078522,0.364603191614151,0.4905906021595001,0.4994904100894928,0.364603191614151,0.0,0.0,0.0,0.0,,,,,,,,,,,,
0,,,449,4.0,0.9725499749183655,0.5089118480682373,0.3760460913181305,0.5809693336486816,0.5076695680618286,0.3760460913181305,0.0,0.0,0.0,0.0,,,,,,,,,,,,
0,,,459,4.0,0.9763500094413757,0.49820899963378906,0.3603929281234741,0.510551393032074,0.5011758804321289,0.3603929281234741,0.0,0.0,0.0,0.0,,,,,,,,,,,,
0,,,469,4.0,0.9733499884605408,0.49324750900268555,0.3533583879470825,0.48723530769348145,0.499409943819046,0.3533583879470825,0.0,0.0,0.0,0.0,,,,,,,,,,,,
0,,,479,4.0,0.9881500005722046,0.49701985716819763,0.33550330996513367,0.4945943355560303,0.4994692802429199,0.33550330996513367,0.0,0.0,0.0,0.0,,,,,,,,,,,,
0,,,489,4.0,0.9756500124931335,0.49383747577667236,0.3423452377319336,0.4881422817707062,0.49966710805892944,0.3423452377319336,0.0,0.0,0.0,0.0,,,,,,,,,,,,
0,,,499,4.0,0.9656500220298767,0.4927133619785309,0.3508475124835968,0.5330415368080139,0.5005034804344177,0.3508475124835968,0.0,0.0,0.0,0.0,,,,,,,,,,,,
0,,,509,4.0,0.9734500050544739,0.49514904618263245,0.341222882270813,0.5582990050315857,0.5007964968681335,0.341222882270813,0.0,0.0,0.0,0.0,,,,,,,,,,,,
0,,,519,4.0,0.993399977684021,0.4983445405960083,0.3239993453025818,0.4969981908798218,0.4996981918811798,0.3239993453025818,0.0,0.0,0.0,0.0,,,,,,,,,,,,
0,,,529,4.0,0.9628000259399414,0.4905237555503845,0.3432534337043762,0.4814000129699707,0.5,0.3432534337043762,0.0,0.0,0.0,0.0,,,,,,,,,,,,
0,,,539,4.0,0.9714499711990356,0.4945039749145508,0.3288595676422119,0.7357485890388489,0.5008499026298523,0.3288595676422119,0.0,0.0,0.0,0.0,,,,,,,,,,,,
0,,,549,4.0,0.9682999849319458,0.49194735288619995,0.32594114542007446,0.4842952787876129,0.49984514713287354,0.32594114542007446,0.0,0.0,0.0,0.0,,,,,,,,,,,,
0,,,559,4.0,0.9697499871253967,0.4923213720321655,0.32641878724098206,0.48487499356269836,0.5,0.32641878724098206,0.0,0.0,0.0,0.0,,,,,,,,,,,,
0,,,569,4.0,0.9796500205993652,0.4948602020740509,0.30795687437057495,0.4900455176830292,0.4997704327106476,0.30795687437057495,0.0,0.0,0.0,0.0,,,,,,,,,,,,
0,,,579,4.0,0.989300012588501,0.5320921540260315,0.29684925079345703,0.7171176075935364,0.5186152458190918,0.29684925079345703,0.0,0.0,0.0,0.0,,,,,,,,,,,,
0,,,589,4.0,0.9858999848365784,0.4964499771595001,0.295559287071228,0.4929499924182892,0.5,0.295559287071228,0.0,0.0,0.0,0.0,,,,,,,,,,,,
0,,,599,4.0,0.9810000061988831,0.49520444869995117,0.3000815808773041,0.49057358503341675,0.49992355704307556,0.3000815808773041,0.0,0.0,0.0,0.0,,,,,,,,,,,,
0,,,609,4.0,0.9642500281333923,0.49089983105659485,0.3182057738304138,0.48212501406669617,0.5,0.3182057738304138,0.0,0.0,0.0,0.0,,,,,,,,,,,,
0,,,619,4.0,0.9771999716758728,0.49423426389694214,0.2945842742919922,0.4885999858379364,0.5,0.2945842742919922,0.0,0.0,0.0,0.0,,,,,,,,,,,,
0,,,629,4.0,0.9861999750137329,0.4965260326862335,0.28419026732444763,0.49309998750686646,0.5,0.28419026732444763,0.0,0.0,0.0,0.0,,,,,,,,,,,,
0,,,639,4.0,0.9923499822616577,0.49808016419410706,0.2669367790222168,0.49617499113082886,0.5,0.2669367790222168,0.0,0.0,0.0,0.0,,,,,,,,,,,,
0,,,649,4.0,0.9815000295639038,0.4953318238258362,0.2779461443424225,0.4907500147819519,0.5,0.2779461443424225,0.0,0.0,0.0,0.0,,,,,,,,,,,,
0,,,659,4.0,0.9872499704360962,0.4967920482158661,0.26299750804901123,0.4936249852180481,0.5,0.26299750804901123,0.0,0.0,0.0,0.0,,,,,,,,,,,,
