epoch,lr-Adam/pg1,lr-Adam/pg2,step,train/batch_size,train/cls_acc,train/cls_f1,train/cls_loss,train/cls_precision,train/cls_recall,train/loss,train/mat_loss,train/n_critical_max,train/rig_loss,val/cls_acc,val/cls_f1,val/cls_loss,val/cls_precision,val/cls_recall,val/loss,val/mat_f1,val/mat_loss,val/mat_precision,val/mat_recall,val/n_critical_max,val/rig_loss
,1e-06,9.999999999999999e-06,0,,,,,,,,,,,,,,,,,,,,,,
0,,,9,2.0,0.9905999898910522,0.8507367968559265,0.0218020211905241,0.8713292479515076,0.83238685131073,7.307406425476074,3.198293447494507,108.0,4.087310791015625,,,,,,,,,,,,
0,,,19,2.0,0.9699000120162964,0.9538356065750122,0.09014876186847687,0.9440189599990845,0.9645746946334839,20.256010055541992,3.799006223678589,1375.0,16.36685562133789,,,,,,,,,,,,
0,,,29,2.0,0.9573000073432922,0.9236459732055664,0.1090351939201355,0.9237465858459473,0.9235454201698303,7.108451843261719,3.8974597454071045,1521.0,3.101957082748413,,,,,,,,,,,,
0,,,39,2.0,0.9455999732017517,0.8867721557617188,0.12494588643312454,0.9106043577194214,0.8667229413986206,8.507951736450195,5.140329837799072,961.0,3.24267578125,,,,,,,,,,,,
0,,,49,2.0,0.9860000014305115,0.7830269932746887,0.03949150815606117,0.8286168575286865,0.7489421367645264,5.381577014923096,5.055088996887207,118.0,0.28699615597724915,,,,,,,,,,,,
0,,,59,2.0,0.9610000252723694,0.8320945501327515,0.10310334712266922,0.8907261490821838,0.7908114790916443,8.266216278076172,5.581613063812256,645.0,2.5815000534057617,,,,,,,,,,,,
0,,,69,2.0,0.9787999987602234,0.890493631362915,0.06301765143871307,0.8833982348442078,0.8978947401046753,3.7718467712402344,2.9278242588043213,338.0,0.7810050249099731,,,,,,,,,,,,
0,,,79,2.0,0.9824000000953674,0.9723963141441345,0.04214078187942505,0.9885269403457642,0.9581239819526672,4.144218444824219,3.266444683074951,1138.0,0.8356330394744873,,,,,,,,,,,,
0,,,89,2.0,0.9897000193595886,0.8937376737594604,0.027887362986803055,0.8960683345794678,0.8914358615875244,5.011137962341309,4.296788692474365,161.0,0.6864619851112366,,,,,,,,,,,,
0,,,99,2.0,0.9836000204086304,0.8987921476364136,0.04230857640504837,0.8800063729286194,0.9197697639465332,35.96250915527344,3.8634729385375977,242.0,32.05672836303711,,,,,,,,,,,,
0,,,109,2.0,0.9797000288963318,0.9546975493431091,0.06128509342670441,0.9437799453735352,0.9664179086685181,23.713468551635742,3.7493700981140137,625.0,19.902812957763672,,,,,,,,,,,,
0,,,119,2.0,0.9850999712944031,0.8813580870628357,0.034034162759780884,0.8819268941879272,0.8807910680770874,6.3371710777282715,5.892688751220703,277.0,0.41044798493385315,,,,,,,,,,,,
0,,,129,2.0,0.9959999918937683,0.9183422327041626,0.012047343887388706,0.8962879180908203,0.9430784583091736,4.704807758331299,4.418849945068359,79.0,0.2739107012748718,,,,,,,,,,,,
0,,,139,2.0,0.9807000160217285,0.9646079540252686,0.04012206569314003,0.9715503454208374,0.95798659324646,6.034204483032227,3.3839025497436523,1565.0,2.610179901123047,,,,,,,,,,,,
0,,,149,2.0,0.9761999845504761,0.8970685005187988,0.0546996109187603,0.8719836473464966,0.9265048503875732,8.932220458984375,3.607372760772705,328.0,5.270147800445557,,,,,,,,,,,,
